StartDatetime,BiddingZone,ActualConsumption
2020-04-18 05:00:00,FR,33222.0
2019-07-01 14:00:00,FR,55184.0
2019-07-01 22:00:00,FR,49046.0
2019-07-01 23:00:00,FR,49132.0
2019-07-02 09:00:00,FR,52449.0
2019-07-03 04:00:00,FR,38587.0
2019-07-03 11:00:00,FR,54752.0
2019-07-03 20:00:00,FR,49444.0
2019-07-04 10:00:00,FR,53946.0
2019-07-05 01:00:00,FR,43346.0
2019-07-05 05:00:00,FR,40675.0
2019-10-21 02:00:00,FR,40075.0
2019-10-21 16:00:00,FR,51552.0
2019-10-21 21:00:00,FR,51385.0
2019-10-22 02:00:00,FR,44777.0
2019-10-22 16:00:00,FR,53348.0
2019-10-22 21:00:00,FR,51843.0
2019-10-23 09:00:00,FR,56913.0
2019-10-23 23:00:00,FR,51363.0
2020-02-26 03:00:00,FR,56001.0
2020-02-26 18:00:00,FR,70359.0
2020-02-26 20:00:00,FR,70567.0
2020-02-27 18:00:00,FR,70995.0
2020-02-27 20:00:00,FR,70876.0
2020-02-28 00:00:00,FR,65354.0
2020-02-28 01:00:00,FR,63843.0
2020-02-28 23:00:00,FR,63448.0
2020-02-29 09:00:00,FR,59937.0
2020-03-01 04:00:00,FR,50174.0
2019-06-13 21:00:00,FR,45593.0
2019-06-14 09:00:00,FR,52004.0
2019-06-15 13:00:00,FR,45680.0
2019-06-17 06:00:00,FR,39978.0
2019-10-24 23:00:00,FR,51068.0
2019-10-25 04:00:00,FR,40543.0
2019-10-25 06:00:00,FR,47451.0
2019-10-25 11:00:00,FR,55785.0
2019-10-25 20:00:00,FR,52066.0
2019-10-26 04:00:00,FR,38279.0
2019-10-26 06:00:00,FR,40713.0
2019-10-27 17:00:00,FR,44619.0
2019-09-16 09:00:00,FR,50319.0
2019-09-16 23:00:00,FR,46747.0
2019-09-17 00:00:00,FR,42844.0
2019-09-18 04:00:00,FR,36172.0
2019-09-18 06:00:00,FR,42814.0
2019-09-18 11:00:00,FR,51851.0
2019-09-19 07:00:00,FR,47534.0
2020-04-20 23:00:00,FR,44834.0
2020-04-21 00:00:00,FR,42385.0
2020-04-21 17:00:00,FR,40855.0
2020-04-22 06:00:00,FR,38777.0
2020-04-24 14:00:00,FR,43623.0
2020-04-24 22:00:00,FR,42480.0
2020-03-01 14:00:00,FR,56034.0
2020-03-02 04:00:00,FR,52672.0
2020-03-02 14:00:00,FR,68163.0
2020-03-03 16:00:00,FR,65133.0
2020-03-03 17:00:00,FR,65469.0
2020-03-04 10:00:00,FR,72580.0
2020-03-04 11:00:00,FR,72503.0
2020-03-04 15:00:00,FR,66982.0
2019-09-20 18:00:00,FR,47388.0
2019-09-21 02:00:00,FR,37579.0
2019-09-21 16:00:00,FR,41395.0
2019-09-21 21:00:00,FR,41708.0
2019-09-22 19:00:00,FR,42994.0
2019-09-23 09:00:00,FR,49168.0
2019-09-23 23:00:00,FR,45594.0
2020-03-05 22:00:00,FR,65083.0
2020-03-06 22:00:00,FR,65743.0
2020-03-08 05:00:00,FR,51896.0
2020-03-08 15:00:00,FR,52247.0
2020-03-09 13:00:00,FR,66372.0
2020-12-17 09:00:00,FR,68285.0
2020-12-17 10:00:00,FR,67699.0
2020-12-17 18:00:00,FR,68569.0
2020-12-18 08:00:00,FR,67782.0
2020-12-18 21:00:00,FR,59206.0
2020-12-19 08:00:00,FR,55777.0
2020-12-19 21:00:00,FR,55312.0
2020-12-20 20:00:00,FR,58616.0
2019-10-28 17:00:00,FR,55506.0
2019-10-29 03:00:00,FR,42867.0
2019-10-29 22:00:00,FR,52929.0
2019-10-30 03:00:00,FR,43519.0
2019-10-30 22:00:00,FR,53501.0
2020-04-25 07:00:00,FR,33347.0
2020-04-25 16:00:00,FR,36860.0
2020-04-25 18:00:00,FR,37697.0
2020-04-26 11:00:00,FR,39964.0
2020-04-26 15:00:00,FR,36729.0
2020-04-27 05:00:00,FR,34949.0
2019-11-02 10:00:00,FR,47288.0
2019-11-02 19:00:00,FR,51390.0
2019-11-03 10:00:00,FR,47102.0
2019-11-04 00:00:00,FR,47540.0
2019-11-04 16:00:00,FR,55153.0
2019-11-05 00:00:00,FR,51569.0
2019-11-05 02:00:00,FR,47727.0
2019-11-05 16:00:00,FR,57184.0
2019-11-06 07:00:00,FR,58952.0
2019-11-06 09:00:00,FR,61908.0
2018-10-15 20:00:00,FR,50920.0
2018-10-16 13:00:00,FR,53153.0
2018-10-17 09:00:00,FR,53666.0
2018-10-18 07:00:00,FR,51212.0
2018-10-18 15:00:00,FR,49671.0
2018-10-19 08:00:00,FR,53605.0
2018-10-19 09:00:00,FR,54140.0
2019-07-06 00:00:00,FR,46105.0
2019-07-06 15:00:00,FR,47357.0
2019-07-06 16:00:00,FR,46368.0
2019-07-07 14:00:00,FR,43696.0
2019-07-07 21:00:00,FR,43435.0
2019-07-07 22:00:00,FR,46119.0
2019-07-08 03:00:00,FR,36225.0
2020-04-29 14:00:00,FR,45455.0
2020-04-29 23:00:00,FR,46663.0
2020-04-30 02:00:00,FR,40307.0
2020-04-30 12:00:00,FR,50029.0
2020-05-01 06:00:00,FR,34027.0
2020-05-02 03:00:00,FR,35614.0
2020-05-02 04:00:00,FR,34546.0
2020-05-02 20:00:00,FR,42212.0
2020-05-03 22:00:00,FR,42115.0
2020-05-04 19:00:00,FR,43887.0
2020-05-04 21:00:00,FR,42039.0
2020-05-05 02:00:00,FR,38061.0
2020-05-05 11:00:00,FR,46930.0
2020-05-05 15:00:00,FR,44572.0
2020-05-06 13:00:00,FR,46843.0
2020-05-07 20:00:00,FR,42234.0
2019-11-07 07:00:00,FR,61121.0
2019-11-07 09:00:00,FR,63021.0
2019-11-08 11:00:00,FR,66661.0
2019-11-08 13:00:00,FR,64784.0
2019-11-08 20:00:00,FR,63956.0
2019-11-09 09:00:00,FR,59522.0
2019-11-09 10:00:00,FR,59645.0
2019-11-10 08:00:00,FR,52885.0
2020-05-08 08:00:00,FR,34822.0
2020-05-09 02:00:00,FR,35738.0
2020-05-09 12:00:00,FR,42358.0
2020-05-10 09:00:00,FR,34579.0
2020-05-10 10:00:00,FR,36911.0
2020-05-11 03:00:00,FR,34448.0
2020-05-11 04:00:00,FR,33797.0
2020-05-12 01:00:00,FR,42093.0
2020-05-13 08:00:00,FR,48637.0
2020-05-13 19:00:00,FR,48361.0
2020-05-13 21:00:00,FR,45547.0
2020-05-15 13:00:00,FR,49829.0
2020-05-16 00:00:00,FR,44071.0
2020-05-16 17:00:00,FR,38196.0
2020-05-19 10:00:00,FR,46794.0
2020-05-20 16:00:00,FR,44184.0
2020-05-20 18:00:00,FR,43490.0
2020-05-21 07:00:00,FR,32916.0
2020-05-22 11:00:00,FR,43376.0
2020-05-23 05:00:00,FR,31631.0
2020-05-24 14:00:00,FR,37458.0
2020-05-25 00:00:00,FR,39042.0
2020-05-25 23:00:00,FR,44846.0
2020-05-26 06:00:00,FR,38044.0
2020-05-26 15:00:00,FR,46170.0
2020-05-28 14:00:00,FR,47399.0
2020-05-28 22:00:00,FR,43230.0
2020-05-29 16:00:00,FR,43510.0
2020-05-29 18:00:00,FR,42868.0
2020-05-30 02:00:00,FR,35847.0
2020-05-30 19:00:00,FR,39035.0
2020-05-31 11:00:00,FR,38301.0
2020-05-31 15:00:00,FR,36379.0
2020-06-01 03:00:00,FR,31404.0
2020-06-01 13:00:00,FR,42038.0
2020-06-01 20:00:00,FR,39211.0
2020-06-02 14:00:00,FR,49368.0
2020-06-03 02:00:00,FR,37917.0
2020-06-03 12:00:00,FR,51111.0
2020-06-03 21:00:00,FR,42058.0
2020-06-04 06:00:00,FR,37978.0
2020-06-05 04:00:00,FR,34583.0
2020-06-06 03:00:00,FR,33945.0
2020-06-06 22:00:00,FR,40735.0
2020-06-07 01:00:00,FR,36926.0
2020-06-07 08:00:00,FR,33555.0
2020-06-08 02:00:00,FR,35376.0
2020-06-08 19:00:00,FR,45657.0
2020-06-08 21:00:00,FR,41657.0
2020-06-09 09:00:00,FR,48075.0
2020-06-10 13:00:00,FR,50927.0
2020-06-10 20:00:00,FR,44805.0
2020-06-11 08:00:00,FR,46406.0
2020-06-11 17:00:00,FR,45334.0
2020-06-12 12:00:00,FR,51411.0
2020-06-13 10:00:00,FR,41577.0
2020-06-14 04:00:00,FR,31364.0
2020-06-14 09:00:00,FR,36539.0
2020-06-15 07:00:00,FR,41389.0
2020-06-16 01:00:00,FR,39061.0
2020-06-16 08:00:00,FR,46427.0
2020-06-17 05:00:00,FR,35736.0
2020-06-19 00:00:00,FR,41949.0
2020-06-19 23:00:00,FR,45241.0
2020-06-20 17:00:00,FR,38999.0
2020-06-22 10:00:00,FR,48479.0
2020-06-23 16:00:00,FR,48019.0
2020-06-23 18:00:00,FR,47720.0
2020-06-24 07:00:00,FR,42551.0
2020-06-25 11:00:00,FR,52764.0
2020-06-25 15:00:00,FR,52000.0
2020-06-26 05:00:00,FR,36840.0
2020-06-27 14:00:00,FR,42504.0
2020-06-28 00:00:00,FR,39607.0
2020-06-28 23:00:00,FR,43284.0
2020-06-29 06:00:00,FR,37690.0
2020-07-01 03:00:00,FR,36142.0
2020-07-01 22:00:00,FR,46305.0
2020-07-02 16:00:00,FR,47793.0
2020-07-02 18:00:00,FR,47643.0
2020-07-03 02:00:00,FR,38641.0
2020-07-03 19:00:00,FR,45856.0
2020-07-03 21:00:00,FR,42345.0
2020-07-04 11:00:00,FR,43097.0
2020-07-04 15:00:00,FR,41415.0
2020-07-05 13:00:00,FR,42093.0
2020-07-05 20:00:00,FR,40538.0
2020-07-06 14:00:00,FR,50426.0
2020-07-07 12:00:00,FR,52780.0
2020-07-08 06:00:00,FR,39930.0
2020-07-09 04:00:00,FR,37102.0
2020-07-09 09:00:00,FR,49974.0
2020-07-10 03:00:00,FR,37701.0
2020-07-10 22:00:00,FR,46333.0
2020-07-11 01:00:00,FR,39811.0
2020-07-11 08:00:00,FR,38969.0
2020-07-12 02:00:00,FR,35616.0
2020-07-12 19:00:00,FR,40031.0
2020-07-12 21:00:00,FR,39939.0
2020-07-14 13:00:00,FR,43884.0
2020-07-14 20:00:00,FR,41811.0
2020-07-15 17:00:00,FR,47374.0
2020-07-16 12:00:00,FR,52653.0
2020-07-17 10:00:00,FR,50901.0
2020-07-18 04:00:00,FR,34651.0
2020-07-18 09:00:00,FR,41642.0
2020-07-19 07:00:00,FR,32414.0
2020-07-20 01:00:00,FR,37739.0
2020-07-20 08:00:00,FR,45741.0
2020-07-21 05:00:00,FR,44740.25
2020-07-23 00:00:00,FR,43735.0
2020-07-23 11:00:00,FR,53132.0
2020-07-23 22:00:00,FR,47667.0
2020-07-24 02:00:00,FR,39636.0
2020-07-24 20:00:00,FR,45565.0
2020-07-25 13:00:00,FR,45364.0
2020-07-26 19:00:00,FR,41667.0
2020-07-27 07:00:00,FR,41148.0
2020-07-27 15:00:00,FR,50775.0
2020-07-28 22:00:00,FR,47173.0
2019-07-31 00:00:00,FR,41825.0
2019-07-31 15:00:00,FR,47863.0
2019-07-31 16:00:00,FR,46848.0
2019-08-01 14:00:00,FR,49764.0
2019-08-01 21:00:00,FR,44416.0
2019-08-01 22:00:00,FR,46014.0
2019-08-02 03:00:00,FR,36108.0
2020-07-29 09:00:00,FR,49265.0
2020-07-29 10:00:00,FR,50862.0
2020-07-29 14:00:00,FR,52379.0
2020-07-29 18:00:00,FR,49809.0
2020-07-30 17:00:00,FR,50792.0
2020-07-31 12:00:00,FR,54428.0
2020-08-01 00:00:00,FR,42805.0
2020-08-01 11:00:00,FR,44901.0
2020-08-01 15:00:00,FR,43964.0
2020-08-02 14:00:00,FR,39911.0
2020-08-03 13:00:00,FR,47310.0
2020-08-03 18:00:00,FR,43789.0
2020-08-04 08:00:00,FR,41909.0
2020-08-05 07:00:00,FR,38526.0
2020-08-06 05:00:00,FR,34624.0
2020-08-06 16:00:00,FR,46946.0
2020-08-07 09:00:00,FR,45662.0
2020-08-07 10:00:00,FR,47608.0
2020-08-07 14:00:00,FR,49636.0
2020-08-09 08:00:00,FR,34774.0
2020-08-09 12:00:00,FR,44100.0
2020-08-10 01:00:00,FR,37445.0
2020-08-10 23:00:00,FR,45496.0
2020-08-11 16:00:00,FR,48645.0
2020-08-12 03:00:00,FR,35100.0
2020-08-12 04:00:00,FR,34473.0
2020-08-12 21:00:00,FR,43682.0
2020-08-13 08:00:00,FR,41699.0
2020-08-14 06:00:00,FR,36269.0
2020-08-15 05:00:00,FR,32274.0
2020-08-15 23:00:00,FR,41818.0
2020-08-18 02:00:00,FR,35751.0
2020-08-18 20:00:00,FR,44305.0
2020-08-19 01:00:00,FR,38751.0
2019-06-18 16:00:00,FR,50604.0
2019-06-18 17:00:00,FR,50054.0
2019-06-19 14:00:00,FR,52318.0
2019-06-19 22:00:00,FR,46978.0
2019-06-19 23:00:00,FR,47912.0
2019-06-20 12:00:00,FR,53033.0
2020-08-19 23:00:00,FR,44819.0
2020-08-20 19:00:00,FR,47890.0
2020-08-21 03:00:00,FR,35173.0
2020-08-21 04:00:00,FR,34049.0
2020-08-21 21:00:00,FR,44173.0
2020-08-22 22:00:00,FR,41989.0
2020-08-23 06:00:00,FR,31566.0
2019-06-21 22:00:00,FR,45770.0
2019-06-21 23:00:00,FR,47275.0
2019-06-22 04:00:00,FR,34806.0
2019-06-22 11:00:00,FR,44812.0
2019-06-23 10:00:00,FR,40103.0
2019-06-25 10:00:00,FR,53980.0
2019-06-25 15:00:00,FR,54739.0
2020-08-24 17:00:00,FR,45245.0
2020-08-26 00:00:00,FR,41955.0
2020-08-26 11:00:00,FR,50281.0
2020-08-26 15:00:00,FR,48706.0
2020-08-27 02:00:00,FR,38279.0
2020-08-27 20:00:00,FR,46337.0
2020-08-28 13:00:00,FR,50271.0
2020-08-28 18:00:00,FR,45318.0
2020-08-29 19:00:00,FR,40652.0
2020-08-30 07:00:00,FR,31171.0
2020-08-31 22:00:00,FR,44438.0
2020-09-01 09:00:00,FR,48363.0
2020-09-01 10:00:00,FR,49432.0
2020-09-01 14:00:00,FR,49206.0
2020-09-01 18:00:00,FR,46811.0
2020-09-02 13:00:00,FR,50845.0
2020-09-02 17:00:00,FR,46547.0
2020-09-03 08:00:00,FR,47144.0
2020-09-03 12:00:00,FR,51510.0
2020-09-04 00:00:00,FR,42035.0
2020-09-04 11:00:00,FR,51175.0
2020-09-04 15:00:00,FR,48751.0
2020-03-10 13:00:00,FR,66673.0
2020-03-11 03:00:00,FR,50292.0
2020-03-12 19:00:00,FR,64790.0
2020-03-13 09:00:00,FR,65210.0
2020-09-05 16:00:00,FR,39933.0
2020-09-06 09:00:00,FR,37230.0
2020-09-06 18:00:00,FR,39149.0
2020-09-07 08:00:00,FR,46732.0
2020-09-08 07:00:00,FR,45371.0
2020-09-08 12:00:00,FR,51851.0
2020-09-09 05:00:00,FR,37176.0
2020-09-10 10:00:00,FR,50551.0
2020-09-10 14:00:00,FR,50999.0
2020-09-12 08:00:00,FR,37890.0
2020-09-13 01:00:00,FR,37124.0
2020-09-13 23:00:00,FR,42061.0
2020-09-14 16:00:00,FR,50074.0
2020-09-15 03:00:00,FR,36183.0
2020-09-15 04:00:00,FR,35792.0
2020-09-15 21:00:00,FR,47281.0
2020-09-17 06:00:00,FR,41970.0
2020-09-18 05:00:00,FR,37095.0
2020-09-18 23:00:00,FR,45394.0
2020-09-20 03:00:00,FR,33066.0
2020-09-21 02:00:00,FR,35369.0
2020-09-21 20:00:00,FR,48285.0
2020-09-22 01:00:00,FR,39051.0
2020-09-22 06:00:00,FR,41987.0
2019-09-25 12:00:00,FR,53279.0
2019-09-25 14:00:00,FR,51463.0
2019-09-26 10:00:00,FR,52010.0
2019-09-26 19:00:00,FR,51007.0
2019-09-27 18:00:00,FR,47435.0
2020-09-23 19:00:00,FR,49747.0
2020-09-24 04:00:00,FR,35031.0
2020-09-25 07:00:00,FR,46809.0
2020-09-25 15:00:00,FR,48314.0
2020-09-25 22:00:00,FR,45541.0
2020-09-26 02:00:00,FR,38438.0
2020-09-26 06:00:00,FR,37073.0
2019-07-09 23:00:00,FR,48287.0
2019-07-10 20:00:00,FR,48950.0
2019-07-11 10:00:00,FR,53184.0
2019-07-12 08:00:00,FR,49469.0
2019-07-13 00:00:00,FR,44883.0
2019-07-13 17:00:00,FR,43477.0
2019-08-03 23:00:00,FR,43167.0
2019-08-04 20:00:00,FR,40845.0
2019-08-05 10:00:00,FR,46751.0
2019-08-06 08:00:00,FR,43405.0
2019-08-07 00:00:00,FR,40843.0
2019-08-07 17:00:00,FR,44580.0
2019-07-14 14:00:00,FR,41575.0
2019-07-14 21:00:00,FR,41119.0
2019-07-14 22:00:00,FR,43629.0
2019-07-15 03:00:00,FR,35285.0
2019-07-16 09:00:00,FR,51083.0
2019-07-16 18:00:00,FR,50855.0
2019-07-16 23:00:00,FR,49193.0
2019-07-17 20:00:00,FR,48451.0
2020-09-27 09:00:00,FR,42375.0
2020-09-28 17:00:00,FR,50809.0
2020-09-28 19:00:00,FR,55241.0
2020-09-29 00:00:00,FR,46291.0
2020-09-30 11:00:00,FR,54329.0
2020-09-30 20:00:00,FR,51975.0
2019-09-29 22:00:00,FR,42696.0
2019-09-30 01:00:00,FR,38000.0
2019-09-30 05:00:00,FR,36876.0
2019-10-02 04:00:00,FR,36507.0
2019-10-02 11:00:00,FR,53002.0
2019-10-02 13:00:00,FR,52679.0
2019-08-08 14:00:00,FR,48921.0
2019-08-08 21:00:00,FR,44705.0
2019-08-08 22:00:00,FR,45781.0
2019-08-09 03:00:00,FR,35122.0
2019-08-10 09:00:00,FR,38664.0
2019-08-10 18:00:00,FR,40313.0
2019-08-10 23:00:00,FR,42015.0
2019-08-12 11:00:00,FR,45117.0
2020-03-14 09:00:00,FR,57123.0
2020-03-15 18:00:00,FR,48134.0
2020-03-15 20:00:00,FR,53625.0
2020-03-16 12:00:00,FR,61348.0
2020-03-18 05:00:00,FR,46958.0
2019-08-13 08:00:00,FR,40415.0
2019-08-14 00:00:00,FR,39771.0
2019-08-14 17:00:00,FR,42207.0
2019-08-15 12:00:00,FR,42000.0
2019-08-15 14:00:00,FR,38899.0
2019-08-16 03:00:00,FR,32578.0
2020-03-19 03:00:00,FR,43589.0
2020-03-19 04:00:00,FR,42669.0
2020-03-19 13:00:00,FR,49207.0
2020-03-20 08:00:00,FR,47019.0
2020-03-20 19:00:00,FR,50930.0
2020-03-20 21:00:00,FR,47001.0
2020-03-21 05:00:00,FR,39968.0
2020-10-01 18:00:00,FR,51604.0
2020-10-02 13:00:00,FR,55911.0
2020-10-03 12:00:00,FR,51497.0
2020-10-04 07:00:00,FR,38834.0
2020-10-04 15:00:00,FR,42591.0
2020-10-04 22:00:00,FR,46722.0
2020-10-05 05:00:00,FR,41771.0
2020-03-23 10:00:00,FR,51977.0
2020-03-25 06:00:00,FR,51660.0
2020-03-26 06:00:00,FR,51865.0
2020-03-26 11:00:00,FR,54499.0
2019-08-17 07:00:00,FR,33183.0
2019-08-17 09:00:00,FR,37999.0
2019-08-17 18:00:00,FR,40293.0
2019-08-19 11:00:00,FR,47193.0
2019-08-19 13:00:00,FR,47583.0
2019-08-20 08:00:00,FR,43371.0
2019-08-20 19:00:00,FR,45032.0
2020-03-27 09:00:00,FR,54630.0
2020-03-27 10:00:00,FR,53537.0
2020-03-28 01:00:00,FR,49837.0
2020-03-29 11:00:00,FR,49059.0
2020-03-29 15:00:00,FR,47375.0
2020-03-30 02:00:00,FR,51627.0
2020-03-30 15:00:00,FR,54354.0
2020-04-01 00:00:00,FR,54607.0
2020-04-01 17:00:00,FR,46425.0
2020-04-02 12:00:00,FR,57356.0
2020-04-03 12:00:00,FR,55464.0
2020-04-03 19:00:00,FR,50013.0
2020-04-04 05:00:00,FR,45018.0
2020-04-05 07:00:00,FR,40045.0
2020-04-05 16:00:00,FR,37044.0
2020-04-05 18:00:00,FR,38140.0
2020-04-06 08:00:00,FR,44709.0
2020-04-06 19:00:00,FR,46593.0
2020-04-06 21:00:00,FR,46411.0
2020-04-07 08:00:00,FR,46421.0
2020-04-07 21:00:00,FR,44487.0
2019-10-02 20:00:00,FR,51446.0
2019-10-03 03:00:00,FR,39095.0
2019-10-04 08:00:00,FR,53044.0
2019-10-04 17:00:00,FR,48373.0
2019-10-06 06:00:00,FR,35205.0
2020-12-21 10:00:00,FR,65652.0
2020-12-21 14:00:00,FR,64540.0
2020-12-21 19:00:00,FR,64865.0
2020-12-24 00:00:00,FR,53743.0
2020-12-24 11:00:00,FR,60042.0
2019-06-26 03:00:00,FR,39454.0
2019-06-28 02:00:00,FR,42341.0
2019-06-28 03:00:00,FR,40105.0
2019-06-28 21:00:00,FR,48686.0
2019-06-29 09:00:00,FR,45976.0
2019-11-11 02:00:00,FR,52834.0
2019-11-12 17:00:00,FR,67614.0
2019-11-13 17:00:00,FR,68717.0
2019-06-30 13:00:00,FR,46643.0
2019-06-30 19:00:00,FR,45257.0
2019-07-01 00:00:00,FR,43283.0
2019-07-01 01:00:00,FR,40256.0
2019-07-01 05:00:00,FR,38894.0
2019-07-02 13:00:00,FR,55417.0
2019-07-03 00:00:00,FR,45433.0
2019-07-03 16:00:00,FR,53270.0
2019-07-03 17:00:00,FR,52200.0
2019-07-04 03:00:00,FR,38877.0
2020-10-05 10:00:00,FR,56972.0
2020-10-05 14:00:00,FR,55455.0
2020-10-06 09:00:00,FR,56670.0
2020-10-07 08:00:00,FR,55444.0
2020-10-07 12:00:00,FR,56612.0
2020-10-08 00:00:00,FR,47242.0
2020-10-09 01:00:00,FR,43725.0
2019-11-16 11:00:00,FR,66526.0
2019-11-16 15:00:00,FR,61842.0
2019-11-17 05:00:00,FR,53799.0
2019-11-17 11:00:00,FR,63770.0
2019-11-17 15:00:00,FR,58236.0
2019-11-18 21:00:00,FR,67696.0
2019-11-19 00:00:00,FR,64860.0
2019-07-05 20:00:00,FR,49545.0
2019-07-07 04:00:00,FR,34799.0
2019-07-07 20:00:00,FR,43568.0
2019-07-08 08:00:00,FR,48843.0
2019-07-09 12:00:00,FR,53500.0
2019-11-19 21:00:00,FR,68539.0
2019-11-20 03:00:00,FR,60117.0
2019-11-20 04:00:00,FR,59970.0
2019-11-20 18:00:00,FR,76911.0
2019-11-20 20:00:00,FR,72930.0
2019-11-21 03:00:00,FR,59979.0
2019-11-21 04:00:00,FR,59625.0
2019-11-21 14:00:00,FR,70279.0
2019-11-21 20:00:00,FR,69962.0
2019-11-22 10:00:00,FR,70701.0
2019-11-23 09:00:00,FR,59780.0
2019-11-23 10:00:00,FR,60927.0
2019-11-24 06:00:00,FR,50280.0
2019-08-21 17:00:00,FR,44685.0
2019-08-22 12:00:00,FR,49914.0
2019-08-24 07:00:00,FR,35220.0
2019-08-24 09:00:00,FR,40252.0
2019-08-24 18:00:00,FR,42617.0
2020-10-09 16:00:00,FR,47877.0
2020-10-09 23:00:00,FR,49311.0
2020-10-10 10:00:00,FR,48417.0
2020-10-10 18:00:00,FR,45625.0
2020-10-11 03:00:00,FR,39389.0
2020-10-12 12:00:00,FR,60470.0
2020-10-14 05:00:00,FR,47611.0
2020-10-14 10:00:00,FR,62163.0
2020-10-14 14:00:00,FR,58079.0
2020-10-15 21:00:00,FR,56888.0
2020-10-16 08:00:00,FR,63424.0
2020-10-18 01:00:00,FR,48952.0
2020-10-18 16:00:00,FR,44256.0
2020-10-18 23:00:00,FR,53182.0
2020-10-19 04:00:00,FR,45488.0
2020-10-20 03:00:00,FR,45074.0
2020-10-20 21:00:00,FR,53031.0
2020-10-21 02:00:00,FR,45680.0
2020-10-21 06:00:00,FR,48503.0
2020-10-23 17:00:00,FR,49653.0
2020-10-23 19:00:00,FR,55198.0
2020-10-24 21:00:00,FR,46310.0
2020-10-25 11:00:00,FR,48559.0
2020-10-25 20:00:00,FR,49502.0
2020-10-26 06:00:00,FR,49764.0
2020-10-27 13:00:00,FR,59950.0
2020-10-28 04:00:00,FR,44519.0
2020-10-28 19:00:00,FR,60657.0
2020-10-29 07:00:00,FR,54908.0
2020-10-29 15:00:00,FR,54186.0
2020-10-29 22:00:00,FR,52001.0
2020-10-30 02:00:00,FR,45566.0
2020-10-31 09:00:00,FR,47159.0
2020-11-01 17:00:00,FR,44973.0
2020-11-02 00:00:00,FR,44776.0
2020-11-03 11:00:00,FR,58043.0
2020-11-03 20:00:00,FR,57463.0
2020-11-04 10:00:00,FR,61831.0
2020-11-04 18:00:00,FR,63682.0
2020-11-05 13:00:00,FR,60127.0
2020-11-06 12:00:00,FR,61114.0
2020-11-07 07:00:00,FR,47575.0
2020-11-07 15:00:00,FR,48514.0
2020-11-07 22:00:00,FR,48975.0
2020-11-08 05:00:00,FR,39877.0
2020-11-08 10:00:00,FR,47663.0
2020-11-08 14:00:00,FR,46212.0
2020-11-09 09:00:00,FR,55961.0
2020-11-10 08:00:00,FR,56783.0
2020-11-11 00:00:00,FR,50271.0
2020-11-12 01:00:00,FR,46968.0
2020-11-12 16:00:00,FR,51877.0
2020-11-12 23:00:00,FR,53715.0
2020-11-13 10:00:00,FR,57053.0
2020-11-13 18:00:00,FR,57294.0
2020-11-14 03:00:00,FR,42472.0
2020-11-15 12:00:00,FR,52054.0
2019-11-24 08:00:00,FR,53097.0
2019-11-24 19:00:00,FR,62218.0
2019-11-25 06:00:00,FR,59320.0
2019-11-25 08:00:00,FR,67148.0
2019-11-25 19:00:00,FR,68309.0
2019-11-26 01:00:00,FR,54362.0
2019-11-26 23:00:00,FR,59571.0
2019-11-27 01:00:00,FR,53036.0
2019-11-27 23:00:00,FR,59575.0
2020-11-17 05:00:00,FR,48787.0
2020-11-17 14:00:00,FR,56208.0
2020-11-18 21:00:00,FR,53136.0
2020-11-19 08:00:00,FR,60259.0
2020-11-20 06:00:00,FR,58100.0
2020-11-21 01:00:00,FR,55570.0
2019-10-07 07:00:00,FR,50835.0
2019-10-07 09:00:00,FR,53651.0
2019-10-08 15:00:00,FR,51257.0
2019-10-09 11:00:00,FR,55014.0
2019-10-09 13:00:00,FR,54315.0
2019-10-09 20:00:00,FR,52932.0
2019-10-10 10:00:00,FR,54311.0
2019-10-10 19:00:00,FR,54588.0
2020-04-09 14:00:00,FR,43890.0
2020-04-09 23:00:00,FR,44662.0
2020-04-10 01:00:00,FR,40218.0
2020-04-11 01:00:00,FR,39368.0
2020-04-12 06:00:00,FR,32272.0
2020-04-12 11:00:00,FR,40038.0
2019-10-11 09:00:00,FR,54121.0
2019-10-11 23:00:00,FR,48075.0
2019-10-12 00:00:00,FR,44333.0
2019-10-13 04:00:00,FR,33600.0
2019-10-13 06:00:00,FR,34621.0
2019-10-13 11:00:00,FR,43178.0
2020-12-26 03:00:00,FR,55562.0
2020-12-26 04:00:00,FR,54774.0
2020-12-26 17:00:00,FR,63754.0
2020-12-27 03:00:00,FR,57504.0
2020-12-27 04:00:00,FR,56143.0
2020-12-27 17:00:00,FR,63623.0
2020-12-28 07:00:00,FR,61632.0
2020-12-28 15:00:00,FR,65924.0
2020-12-29 01:00:00,FR,60618.0
2020-12-29 05:00:00,FR,57370.0
2020-04-13 22:00:00,FR,41634.0
2020-04-14 01:00:00,FR,39417.0
2020-04-15 17:00:00,FR,40416.0
2020-04-16 02:00:00,FR,40333.0
2020-04-16 15:00:00,FR,43368.0
2020-04-17 20:00:00,FR,41845.0
2020-04-18 00:00:00,FR,42206.0
2020-04-18 07:00:00,FR,33736.0
2020-04-18 17:00:00,FR,36691.0
2020-04-19 00:00:00,FR,40689.0
2020-04-19 07:00:00,FR,31091.0
2020-04-19 16:00:00,FR,36535.0
2020-04-20 12:00:00,FR,48532.0
2020-04-20 19:00:00,FR,43951.0
2020-04-20 21:00:00,FR,42433.0
2020-04-21 03:00:00,FR,36070.0
2020-04-21 04:00:00,FR,34947.0
